2.250000, 0.400000, 0.800000, 0.832570
2.250000, 0.400000, 0.900000, 0.831620
2.250000, 0.400000, 1.000000, 0.832210
2.250000, 0.500000, 0.000000, 0.830670
2.250000, 0.500000, 0.100000, 0.832360
2.250000, 0.500000, 0.200000, 0.831010
2.250000, 0.500000, 0.300000, 0.831790
2.250000, 0.500000, 0.400000, 0.832380
2.250000, 0.500000, 0.500000, 0.832480
2.250000, 0.500000, 0.600000, 0.830980
2.250000, 0.500000, 0.700000, 0.832430
2.250000, 0.500000, 0.800000, 0.832970
2.250000, 0.500000, 0.900000, 0.832500
2.250000, 0.500000, 1.000000, 0.829610
2.250000, 0.600000, 0.000000, 0.832420
2.250000, 0.600000, 0.100000, 0.830460
2.250000, 0.600000, 0.200000, 0.831060
2.250000, 0.600000, 0.300000, 0.832680
2.250000, 0.600000, 0.400000, 0.830940
2.250000, 0.600000, 0.500000, 0.831430
2.250000, 0.600000, 0.600000, 0.832510
2.250000, 0.600000, 0.700000, 0.830830
2.250000, 0.600000, 0.800000, 0.829260
2.250000, 0.600000, 0.900000, 0.831310
2.250000, 0.600000, 1.000000, 0.831880
2.250000, 0.700000, 0.000000, 0.832210
2.250000, 0.700000, 0.100000, 0.832940
2.250000, 0.700000, 0.200000, 0.833660
2.250000, 0.700000, 0.300000, 0.830450
2.250000, 0.700000, 0.400000, 0.830230
2.250000, 0.700000, 0.500000, 0.831420
2.250000, 0.700000, 0.600000, 0.830490
2.250000, 0.700000, 0.700000, 0.832980
2.250000, 0.700000, 0.800000, 0.829490
2.250000, 0.700000, 0.900000, 0.830680
2.250000, 0.700000, 1.000000, 0.830650
2.250000, 0.800000, 0.000000, 0.832620
2.250000, 0.800000, 0.100000, 0.833370
2.250000, 0.800000, 0.200000, 0.832170
2.250000, 0.800000, 0.300000, 0.831550
2.250000, 0.800000, 0.400000, 0.831190
2.250000, 0.800000, 0.500000, 0.832420
2.250000, 0.800000, 0.600000, 0.833160
2.250000, 0.800000, 0.700000, 0.832010
2.250000, 0.800000, 0.800000, 0.830190
2.250000, 0.800000, 0.900000, 0.831660
2.250000, 0.800000, 1.000000, 0.830380
2.250000, 0.900000, 0.000000, 0.831920
2.250000, 0.900000, 0.100000, 0.833790
2.250000, 0.900000, 0.200000, 0.832000
2.250000, 0.900000, 0.300000, 0.832730
2.250000, 0.900000, 0.400000, 0.832620
2.250000, 0.900000, 0.500000, 0.831320
2.250000, 0.900000, 0.600000, 0.831500
2.250000, 0.900000, 0.700000, 0.832550
2.250000, 0.900000, 0.800000, 0.828900
2.250000, 0.900000, 0.900000, 0.831640
2.250000, 0.900000, 1.000000, 0.830230
2.250000, 1.000000, 0.000000, 0.829670
2.250000, 1.000000, 0.100000, 0.832350
