0.000000, 0.000000, 0.000000, 0.361580
0.000000, 0.000000, 0.100000, 0.358490
0.000000, 0.000000, 0.200000, 0.353470
0.000000, 0.000000, 0.300000, 0.345460
0.000000, 0.000000, 0.400000, 0.335060
0.000000, 0.000000, 0.500000, 0.325440
0.000000, 0.000000, 0.600000, 0.306770
0.000000, 0.000000, 0.700000, 0.292910
0.000000, 0.000000, 0.800000, 0.275230
0.000000, 0.000000, 0.900000, 0.252140
0.000000, 0.000000, 1.000000, 0.228830
0.000000, 0.000000, 1.100000, 0.206650
0.000000, 0.000000, 1.200000, 0.183610
0.000000, 0.000000, 1.300000, 0.160290
0.000000, 0.000000, 1.400000, 0.132650
0.000000, 0.000000, 1.500000, 0.110340
0.000000, 0.000000, 1.600000, 0.087270
0.000000, 0.000000, 1.700000, 0.064150
0.000000, 0.000000, 1.800000, 0.042000
0.000000, 0.000000, 1.900000, 0.020710
0.000000, 0.000000, 2.000000, 0.000000
0.000000, 0.100000, 0.000000, 0.359590
0.000000, 0.100000, 0.100000, 0.357610
0.000000, 0.100000, 0.200000, 0.351690
0.000000, 0.100000, 0.300000, 0.346240
0.000000, 0.100000, 0.400000, 0.337190
0.000000, 0.100000, 0.500000, 0.324270
0.000000, 0.100000, 0.600000, 0.309280
0.000000, 0.100000, 0.700000, 0.292660
0.000000, 0.100000, 0.800000, 0.273440
0.000000, 0.100000, 0.900000, 0.254430
0.000000, 0.100000, 1.000000, 0.231660
0.000000, 0.100000, 1.100000, 0.208190
0.000000, 0.100000, 1.200000, 0.182570
0.000000, 0.100000, 1.300000, 0.157440
0.000000, 0.100000, 1.400000, 0.135630
0.000000, 0.100000, 1.500000, 0.111380
0.000000, 0.100000, 1.600000, 0.085710
0.000000, 0.100000, 1.700000, 0.063740
0.000000, 0.100000, 1.800000, 0.042130
0.000000, 0.100000, 1.900000, 0.020240
0.000000, 0.100000, 2.000000, 0.000000
0.000000, 0.200000, 0.000000, 0.358720
0.000000, 0.200000, 0.100000, 0.360940
0.000000, 0.200000, 0.200000, 0.355040
0.000000, 0.200000, 0.300000, 0.349460
0.000000, 0.200000, 0.400000, 0.340190
0.000000, 0.200000, 0.500000, 0.324160
0.000000, 0.200000, 0.600000, 0.310200
0.000000, 0.200000, 0.700000, 0.292560
0.000000, 0.200000, 0.800000, 0.273900
0.000000, 0.200000, 0.900000, 0.255650
0.000000, 0.200000, 1.000000, 0.232450
0.000000, 0.200000, 1.100000, 0.209170
0.000000, 0.200000, 1.200000, 0.183930
0.000000, 0.200000, 1.300000, 0.158330
0.000000, 0.200000, 1.400000, 0.134350
0.000000, 0.200000, 1.500000, 0.110230
0.000000, 0.200000, 1.600000, 0.086180
0.000000, 0.200000, 1.700000, 0.063620
0.000000, 0.200000, 1.800000, 0.040680
0.000000, 0.200000, 1.900000, 0.020480
0.000000, 0.200000, 2.000000, 0.000000
0.000000, 0.300000, 0.000000, 0.360420
0.000000, 0.300000, 0.100000, 0.357370
0.000000, 0.300000, 0.200000, 0.353470
0.000000, 0.300000, 0.300000, 0.347860
0.000000, 0.300000, 0.400000, 0.337580
0.000000, 0.300000, 0.500000, 0.322950
0.000000, 0.300000, 0.600000, 0.307420
0.000000, 0.300000, 0.700000, 0.292760
0.000000, 0.300000, 0.800000, 0.273550
0.000000, 0.300000, 0.900000, 0.252560
0.000000, 0.300000, 1.000000, 0.230850
0.000000, 0.300000, 1.100000, 0.207730
0.000000, 0.300000, 1.200000, 0.181170
0.000000, 0.300000, 1.300000, 0.160140
0.000000, 0.300000, 1.400000, 0.133540
0.000000, 0.300000, 1.500000, 0.110700
0.000000, 0.300000, 1.600000, 0.086300
0.000000, 0.300000, 1.700000, 0.063650
0.000000, 0.300000, 1.800000, 0.041450
0.000000, 0.300000, 1.900000, 0.021040
0.000000, 0.300000, 2.000000, 0.000000
0.000000, 0.400000, 0.000000, 0.360670
0.000000, 0.400000, 0.100000, 0.358360
0.000000, 0.400000, 0.200000, 0.353770
0.000000, 0.400000, 0.300000, 0.347610
0.000000, 0.400000, 0.400000, 0.336600
0.000000, 0.400000, 0.500000, 0.322310
0.000000, 0.400000, 0.600000, 0.310500
0.000000, 0.400000, 0.700000, 0.295100
0.000000, 0.400000, 0.800000, 0.275040
0.000000, 0.400000, 0.900000, 0.252100
0.000000, 0.400000, 1.000000, 0.231430
0.000000, 0.400000, 1.100000, 0.208050
0.000000, 0.400000, 1.200000, 0.183250
0.000000, 0.400000, 1.300000, 0.157990
0.000000, 0.400000, 1.400000, 0.134360
0.000000, 0.400000, 1.500000, 0.110850
0.000000, 0.400000, 1.600000, 0.085060
0.000000, 0.400000, 1.700000, 0.064230
0.000000, 0.400000, 1.800000, 0.042240
0.000000, 0.400000, 1.900000, 0.020900
0.000000, 0.400000, 2.000000, 0.000000
0.000000, 0.500000, 0.000000, 0.360370
0.000000, 0.500000, 0.100000, 0.357180
0.000000, 0.500000, 0.200000, 0.354960
0.000000, 0.500000, 0.300000, 0.345840
0.000000, 0.500000, 0.400000, 0.336750
0.000000, 0.500000, 0.500000, 0.326840
0.000000, 0.500000, 0.600000, 0.308100
0.000000, 0.500000, 0.700000, 0.291890
0.000000, 0.500000, 0.800000, 0.275400
0.000000, 0.500000, 0.900000, 0.251650
0.000000, 0.500000, 1.000000, 0.233180
0.000000, 0.500000, 1.100000, 0.207160
0.000000, 0.500000, 1.200000, 0.182740
0.000000, 0.500000, 1.300000, 0.155930
0.000000, 0.500000, 1.400000, 0.131970
0.000000, 0.500000, 1.500000, 0.111250
0.000000, 0.500000, 1.600000, 0.087230
0.000000, 0.500000, 1.700000, 0.064220
0.000000, 0.500000, 1.800000, 0.042500
0.000000, 0.500000, 1.900000, 0.021160
0.000000, 0.500000, 2.000000, 0.000000
0.000000, 0.600000, 0.000000, 0.362900
0.000000, 0.600000, 0.100000, 0.358390
0.000000, 0.600000, 0.200000, 0.352780
0.000000, 0.600000, 0.300000, 0.349150
0.000000, 0.600000, 0.400000, 0.338620
0.000000, 0.600000, 0.500000, 0.326780
0.000000, 0.600000, 0.600000, 0.308340
0.000000, 0.600000, 0.700000, 0.293460
0.000000, 0.600000, 0.800000, 0.275060
0.000000, 0.600000, 0.900000, 0.252210
0.000000, 0.600000, 1.000000, 0.231590
0.000000, 0.600000, 1.100000, 0.206920
0.000000, 0.600000, 1.200000, 0.184860
0.000000, 0.600000, 1.300000, 0.159090
0.000000, 0.600000, 1.400000, 0.134800
0.000000, 0.600000, 1.500000, 0.109290
0.000000, 0.600000, 1.600000, 0.087370
0.000000, 0.600000, 1.700000, 0.063930
0.000000, 0.600000, 1.800000, 0.041510
0.000000, 0.600000, 1.900000, 0.020510
0.000000, 0.600000, 2.000000, 0.000000
0.000000, 0.700000, 0.000000, 0.356030
0.000000, 0.700000, 0.100000, 0.359380
0.000000, 0.700000, 0.200000, 0.353480
0.000000, 0.700000, 0.300000, 0.347150
0.000000, 0.700000, 0.400000, 0.335150
0.000000, 0.700000, 0.500000, 0.325150
0.000000, 0.700000, 0.600000, 0.312920
0.000000, 0.700000, 0.700000, 0.292520
0.000000, 0.700000, 0.800000, 0.275190
0.000000, 0.700000, 0.900000, 0.250640
0.000000, 0.700000, 1.000000, 0.230760
0.000000, 0.700000, 1.100000, 0.208200
0.000000, 0.700000, 1.200000, 0.182440
0.000000, 0.700000, 1.300000, 0.159220
0.000000, 0.700000, 1.400000, 0.131450
0.000000, 0.700000, 1.500000, 0.111630
0.000000, 0.700000, 1.600000, 0.086540
0.000000, 0.700000, 1.700000, 0.063780
0.000000, 0.700000, 1.800000, 0.042900
0.000000, 0.700000, 1.900000, 0.021190
0.000000, 0.700000, 2.000000, 0.000000
0.000000, 0.800000, 0.000000, 0.362790
0.000000, 0.800000, 0.100000, 0.354210
0.000000, 0.800000, 0.200000, 0.353760
0.000000, 0.800000, 0.300000, 0.347810
0.000000, 0.800000, 0.400000, 0.336310
0.000000, 0.800000, 0.500000, 0.325160
0.000000, 0.800000, 0.600000, 0.308970
0.000000, 0.800000, 0.700000, 0.297010
0.000000, 0.800000, 0.800000, 0.272860
0.000000, 0.800000, 0.900000, 0.253810
0.000000, 0.800000, 1.000000, 0.231290
0.000000, 0.800000, 1.100000, 0.206640
0.000000, 0.800000, 1.200000, 0.181840
0.000000, 0.800000, 1.300000, 0.158040
0.000000, 0.800000, 1.400000, 0.134420
0.000000, 0.800000, 1.500000, 0.110810
0.000000, 0.800000, 1.600000, 0.087020
0.000000, 0.800000, 1.700000, 0.064060
0.000000, 0.800000, 1.800000, 0.041510
0.000000, 0.800000, 1.900000, 0.020070
0.000000, 0.800000, 2.000000, 0.000000
0.000000, 0.900000, 0.000000, 0.358600
0.000000, 0.900000, 0.100000, 0.359590
0.000000, 0.900000, 0.200000, 0.351590
0.000000, 0.900000, 0.300000, 0.344700
0.000000, 0.900000, 0.400000, 0.339090
0.000000, 0.900000, 0.500000, 0.323690
0.000000, 0.900000, 0.600000, 0.310400
0.000000, 0.900000, 0.700000, 0.291930
0.000000, 0.900000, 0.800000, 0.272180
0.000000, 0.900000, 0.900000, 0.250640
0.000000, 0.900000, 1.000000, 0.228620
0.000000, 0.900000, 1.100000, 0.207180
0.000000, 0.900000, 1.200000, 0.182400
0.000000, 0.900000, 1.300000, 0.158830
0.000000, 0.900000, 1.400000, 0.133320
0.000000, 0.900000, 1.500000, 0.110720
0.000000, 0.900000, 1.600000, 0.085160
0.000000, 0.900000, 1.700000, 0.065360
0.000000, 0.900000, 1.800000, 0.041250
0.000000, 0.900000, 1.900000, 0.019790
