0.380000, -0.180000, 0.207707
-0.260000, -0.580000, 0.049444
0.945182, 0.168022, 0.577827
0.620000, -0.760000, 0.004126
-0.720000, 0.220000, 0.042573
-0.300000, 0.480000, 0.152990
-0.368125, -0.929776, 0.000000
0.360000, -0.260000, 0.172276
-0.741179, 0.510542, 0.020745
0.620000, -0.400000, 0.094069
-0.940000, 0.020000, 0.008046
-0.380000, -0.520000, 0.046595
-0.652692, -0.731022, 0.002192
0.540000, 0.320000, 0.584766
0.880000, -0.440000, 0.006662
0.634813, 0.693262, 0.940042
0.200000, 0.640000, 0.525891
-0.034675, 0.919346, 0.163458
0.640000, 0.660000, 0.919234
-0.919709, 0.023120, 0.010822
0.360000, 0.300000, 0.471448
-0.240000, 0.820000, 0.095167
-0.540000, 0.800000, 0.011439
-0.794810, -0.463333, 0.009136
-0.300000, -0.380000, 0.074544
0.980000, 0.140000, 0.499297
-0.360000, -0.420000, 0.061501
0.668844, -0.660491, 0.015162
0.000000, 0.400000, 0.303764
-0.640000, -0.140000, 0.048750
0.620000, -0.480000, 0.068139
0.340000, -0.720000, 0.038295
0.640000, 0.740000, 0.978598
-0.040000, 0.120000, 0.224859
0.940000, 0.060000, 0.322691
0.702650, -0.711536, 0.000000
0.291101, 0.935767, 0.936129
-0.920000, 0.060000, 0.010710
-0.060000, -0.540000, 0.071186
0.140000, -0.700000, 0.047212
-0.056511, -0.898224, 0.013213
-0.400000, -0.540000, 0.042308
0.160000, -0.300000, 0.145700
0.200000, -0.040000, 0.243267
-0.220000, 0.420000, 0.190354
0.420000, -0.900000, 0.001145
0.612731, -0.686266, 0.018878
0.389513, -0.855500, 0.010431
0.624676, -0.755103, 0.004394
0.920000, -0.040000, 0.155759
0.771774, 0.462996, 0.880777
0.240000, 0.880000, 0.728008
0.901185, 0.330857, 0.916669
0.640000, 0.760000, 0.993668
-0.640000, 0.200000, 0.059232
-0.500000, 0.660000, 0.054503
-0.420000, -0.640000, 0.028838
-0.880000, -0.440000, 0.001819
0.820000, -0.400000, 0.038147
-0.381226, -0.837297, 0.009230
0.340000, 0.100000, 0.346426
-0.847000, -0.451876, 0.004489
0.180000, 0.460000, 0.438540
0.762893, -0.615138, 0.005696
-0.238742, 0.929840, 0.029181
-0.360000, 0.500000, 0.126832
-0.080000, -0.760000, 0.032721
-0.451876, 0.847000, 0.015953
0.100000, -0.040000, 0.220232
0.280000, 0.900000, 0.838084
0.440000, 0.100000, 0.376328
-0.423634, -0.794062, 0.011544
0.760000, -0.560000, 0.017394
0.940000, 0.000000, 0.189685
-0.340000, 0.160000, 0.133925
-0.380000, 0.900000, 0.011068
0.400000, -0.620000, 0.056787
0.020000, -0.220000, 0.151490
-0.120000, 0.700000, 0.219209
-0.331312, 0.836799, 0.051886
