-0.743381, -0.630880, 0.326280
-0.762443, -0.647056, 0.328490
-0.716539, -0.623756, 0.328460
-0.735395, -0.640171, 0.331570
-0.754251, -0.656586, 0.332390
-0.708644, -0.632711, 0.333800
-0.727293, -0.649362, 0.337440
-0.745941, -0.666012, 0.333010
-0.700637, -0.641566, 0.336320
-0.719075, -0.658449, 0.335270
-0.737513, -0.675333, 0.333270
-0.692520, -0.650320, 0.339130
-0.710744, -0.667433, 0.337380
-0.728969, -0.684547, 0.337450
-0.684294, -0.658971, 0.339140
-0.702301, -0.676312, 0.340780
-0.720309, -0.693653, 0.341030
-0.675959, -0.667517, 0.343230
-0.693747, -0.685084, 0.343960
-0.711536, -0.702650, 0.343340
-0.667517, -0.675959, 0.343270
-0.685084, -0.693747, 0.342500
-0.702650, -0.711536, 0.346190
-0.658971, -0.684294, 0.349620
-0.676312, -0.702301, 0.347550
-0.693653, -0.720309, 0.346000
-0.650320, -0.692520, 0.349650
-0.667433, -0.710744, 0.350260
-0.684547, -0.728969, 0.350750
-0.641566, -0.700637, 0.354190
-0.658449, -0.719075, 0.353780
-0.675333, -0.737513, 0.354210
-0.632711, -0.708644, 0.354430
-0.649362, -0.727293, 0.356250
-0.666012, -0.745941, 0.357570
-0.623756, -0.716539, 0.359530
-0.640171, -0.735395, 0.354910
-0.656586, -0.754251, 0.358080
-0.614703, -0.724320, 0.358860
-0.630880, -0.743381, 0.358840
-0.647056, -0.762443, 0.359300
-0.605553, -0.731988, 0.363690
-0.621488, -0.751250, 0.361880
-0.637424, -0.770513, 0.361170
-0.596307, -0.739539, 0.364120
-0.611999, -0.759001, 0.363420
-0.627691, -0.778462, 0.364580
-0.586967, -0.746974, 0.366850
-0.602413, -0.766631, 0.362820
-0.617860, -0.786288, 0.367220
-0.577534, -0.754291, 0.367510
-0.592732, -0.774141, 0.371600
-0.607930, -0.793990, 0.369170
-0.568010, -0.761489, 0.371360
-0.582957, -0.781528, 0.373300
-0.597905, -0.801567, 0.370850
-0.558396, -0.768566, 0.371640
-0.573091, -0.788792, 0.372490
-0.587785, -0.809017, 0.372700
-0.548694, -0.775522, 0.376030
-0.563133, -0.795931, 0.373930
-0.577573, -0.816339, 0.377700
-0.538906, -0.782356, 0.375390
-0.553087, -0.802944, 0.375630
-0.567269, -0.823533, 0.377520
-0.529032, -0.789066, 0.379230
-0.542954, -0.809831, 0.379510
-0.556876, -0.830596, 0.381070
-0.519075, -0.795652, 0.380700
-0.532734, -0.816590, 0.381320
-0.546394, -0.837528, 0.380450
-0.509035, -0.802112, 0.383630
-0.522431, -0.823220, 0.383340
-0.535827, -0.844328, 0.381510
-0.498916, -0.808445, 0.385230
-0.512045, -0.829720, 0.386190
-0.525175, -0.850994, 0.385570
-0.488718, -0.814650, 0.388270
-0.501579, -0.836088, 0.387890
-0.514440, -0.857527, 0.389700
-0.478442, -0.820727, 0.388710
-0.491033, -0.842325, 0.391730
-0.503623, -0.863923, 0.391060
-0.468091, -0.826675, 0.392580
-0.480409, -0.848429, 0.393950
-0.492727, -0.870184, 0.391910
-0.457666, -0.832491, 0.394770
-0.469710, -0.854399, 0.393580
-0.481754, -0.876307, 0.393420
-0.447169, -0.838177, 0.395770
-0.458936, -0.860234, 0.398640
-0.470704, -0.882291, 0.394140
-0.436601, -0.843730, 0.398930
-0.448090, -0.865933, 0.396700
-0.459580, -0.888136, 0.399470
-0.425964, -0.849149, 0.402540
-0.437174, -0.871495, 0.400280
-0.448383, -0.893841, 0.400860
-0.415260, -0.854435, 0.405000
-0.426188, -0.876920, 0.403960
-0.437116, -0.899405, 0.404070
-0.404490, -0.859586, 0.407210
-0.415135, -0.882206, 0.405770
-0.425779, -0.904827, 0.405830
-0.393657, -0.864601, 0.406330
-0.404016, -0.887353, 0.407340
-0.414376, -0.910106, 0.407880
-0.382761, -0.869479, 0.410140
-0.392834, -0.892360, 0.411010
-0.402906, -0.915241, 0.407880
-0.371805, -0.874220, 0.413410
-0.381589, -0.897226, 0.413900
-0.391374, -0.920232, 0.411030
-0.360790, -0.878823, 0.417470
-0.370285, -0.901950, 0.412630
-0.379779, -0.925077, 0.416000
-0.349718, -0.883288, 0.413590
-0.358921, -0.906532, 0.416870
-0.368125, -0.929776, 0.415130
-0.338591, -0.887612, 0.417100
-0.347502, -0.910971, 0.413470
-0.356412, -0.934329, 0.416350
-0.327411, -0.891797, 0.418150
-0.336027, -0.915266, 0.420620
-0.344643, -0.938734, 0.421380
-0.316179, -0.895841, 0.419700
-0.324499, -0.919416, 0.420960
-0.332820, -0.942991, 0.420520
-0.304896, -0.899743, 0.422230
-0.312920, -0.923421, 0.425070
-0.320944, -0.947098, 0.426000
-0.293566, -0.903504, 0.424090
-0.301292, -0.927280, 0.424450
-0.309017, -0.951057, 0.425000
-0.282190, -0.907121, 0.428080
-0.289616, -0.930993, 0.429300
-0.297042, -0.954865, 0.426090
-0.270768, -0.910596, 0.430850
-0.277894, -0.934559, 0.431110
-0.285019, -0.958522, 0.431280
-0.259304, -0.913926, 0.433070
-0.266128, -0.937977, 0.429240
-0.272952, -0.962028, 0.432130
-0.247799, -0.917113, 0.433030
-0.254320, -0.941247, 0.436530
-0.260842, -0.965382, 0.435620
