0.060000, 0.620000, 0.818528
0.060000, 0.640000, 0.829108
0.060000, 0.660000, 0.840348
0.060000, 0.680000, 0.850691
0.060000, 0.700000, 0.861841
0.060000, 0.720000, 0.871855
0.060000, 0.740000, 0.882411
0.060000, 0.760000, 0.893045
0.060000, 0.780000, 0.902383
0.060000, 0.800000, 0.912289
0.060000, 0.820000, 0.921700
0.060000, 0.840000, 0.931522
0.060000, 0.860000, 0.940218
0.060000, 0.880000, 0.949568
0.060000, 0.900000, 0.958594
0.060000, 0.920000, 0.967365
0.060000, 0.940000, 0.976038
0.060000, 0.960000, 0.984643
0.060000, 0.980000, 0.992760
0.080000, -0.980000, 0.005399
0.080000, -0.960000, 0.011824
0.080000, -0.940000, 0.018315
0.080000, -0.920000, 0.025157
0.080000, -0.900000, 0.031992
0.080000, -0.880000, 0.038971
0.080000, -0.860000, 0.045775
0.080000, -0.840000, 0.053102
0.080000, -0.820000, 0.060263
0.080000, -0.800000, 0.067861
0.080000, -0.780000, 0.075067
0.080000, -0.760000, 0.082611
0.080000, -0.740000, 0.090599
0.080000, -0.720000, 0.098483
0.080000, -0.700000, 0.107208
0.080000, -0.680000, 0.114610
0.080000, -0.660000, 0.123030
0.080000, -0.640000, 0.131411
0.080000, -0.620000, 0.139510
0.080000, -0.600000, 0.148251
0.080000, -0.580000, 0.157504
0.080000, -0.560000, 0.165665
0.080000, -0.540000, 0.174680
0.080000, -0.520000, 0.184338
0.080000, -0.500000, 0.192843
0.080000, -0.480000, 0.202068
0.080000, -0.460000, 0.211465
0.080000, -0.440000, 0.221014
0.080000, -0.420000, 0.231501
0.080000, -0.400000, 0.240714
0.080000, -0.380000, 0.249883
0.080000, -0.360000, 0.260412
0.080000, -0.340000, 0.270520
0.080000, -0.320000, 0.281047
0.080000, -0.300000, 0.290521
0.080000, -0.280000, 0.300438
0.080000, -0.260000, 0.311725
0.080000, -0.240000, 0.321121
0.080000, -0.220000, 0.332102
0.080000, -0.200000, 0.343541
0.080000, -0.180000, 0.353174
0.080000, -0.160000, 0.363730
0.080000, -0.140000, 0.374359
0.080000, -0.120000, 0.385634
0.080000, -0.100000, 0.396916
0.080000, -0.080000, 0.407487
0.080000, -0.060000, 0.419232
0.080000, -0.040000, 0.430351
0.080000, -0.020000, 0.440934
0.080000, 0.000000, 0.452878
0.080000, 0.020000, 0.463764
0.080000, 0.040000, 0.474903
0.080000, 0.060000, 0.486259
0.080000, 0.080000, 0.499195
0.080000, 0.100000, 0.509268
0.080000, 0.120000, 0.520452
0.080000, 0.140000, 0.532578
0.080000, 0.160000, 0.544717
0.080000, 0.180000, 0.557414
0.080000, 0.200000, 0.568522
0.080000, 0.220000, 0.579860
0.080000, 0.240000, 0.591856
0.080000, 0.260000, 0.603733
0.080000, 0.280000, 0.614617
0.080000, 0.300000, 0.627845
0.080000, 0.320000, 0.640076
0.080000, 0.340000, 0.652199
0.080000, 0.360000, 0.663547
0.080000, 0.380000, 0.675323
0.080000, 0.400000, 0.686947
0.080000, 0.420000, 0.698923
0.080000, 0.440000, 0.711523
0.080000, 0.460000, 0.722635
0.080000, 0.480000, 0.735521
0.080000, 0.500000, 0.747474
0.080000, 0.520000, 0.759964
0.080000, 0.540000, 0.770519
0.080000, 0.560000, 0.782634
0.080000, 0.580000, 0.793966
0.080000, 0.600000, 0.805710
0.080000, 0.620000, 0.816405
0.080000, 0.640000, 0.826554
0.080000, 0.660000, 0.838941
0.080000, 0.680000, 0.849545
0.080000, 0.700000, 0.859797
0.080000, 0.720000, 0.871017
0.080000, 0.740000, 0.881151
0.080000, 0.760000, 0.891580
0.080000, 0.780000, 0.902078
0.080000, 0.800000, 0.911785
0.080000, 0.820000, 0.920869
