0.925000, 0.860000, 0.316150
2.100000, 0.500000, 0.801643
0.375000, 1.400000, 0.119103
0.800000, 1.180000, 0.260622
0.525000, 1.000000, 0.174701
2.100000, 0.340000, 0.785996
1.025000, 0.700000, 0.357987
0.125000, 0.460000, 0.043485
0.650000, 1.140000, 0.213272
1.650000, 1.460000, 0.478761
1.000000, 1.820000, 0.296885
0.700000, 0.880000, 0.237193
0.875000, 1.860000, 0.262049
1.575000, 1.520000, 0.454463
2.700000, 0.280000, 0.941951
0.850000, 0.380000, 0.301942
0.375000, 0.760000, 0.128080
1.275000, 0.600000, 0.456929
1.325000, 1.740000, 0.380311
0.350000, 0.100000, 0.123709
0.825000, 1.360000, 0.261248
1.025000, 0.340000, 0.367670
1.375000, 0.780000, 0.488145
2.625000, 0.340000, 0.928863
0.575000, 0.380000, 0.202514
1.400000, 0.380000, 0.511650
0.125000, 0.060000, 0.044036
0.100000, 0.700000, 0.034334
1.700000, 1.980000, 0.436763
1.100000, 0.480000, 0.393243
1.125000, 1.500000, 0.343688
0.675000, 1.060000, 0.223280
0.375000, 1.840000, 0.115242
1.375000, 0.580000, 0.497616
1.800000, 1.500000, 0.495858
1.125000, 0.920000, 0.384072
0.250000, 0.460000, 0.087282
0.725000, 1.020000, 0.241265
0.150000, 0.740000, 0.051093
2.625000, 0.760000, 0.966119
1.450000, 0.500000, 0.530263
1.475000, 0.720000, 0.533396
0.350000, 1.820000, 0.107800
0.900000, 0.060000, 0.323291
0.100000, 1.040000, 0.033154
2.600000, 0.280000, 0.920490
0.600000, 1.180000, 0.195566
1.920000, 1.152000, 0.641816
1.250000, 0.480000, 0.451067
1.825000, 1.680000, 0.468123
2.375000, 0.980000, 0.993835
1.625000, 1.340000, 0.496973
1.875000, 0.320000, 0.701953
1.075000, 1.860000, 0.315714
1.675000, 0.820000, 0.619043
0.350000, 1.600000, 0.109079
2.675000, 0.340000, 0.939196
1.225000, 1.000000, 0.414675
0.200000, 0.680000, 0.068712
1.850000, 1.820000, 0.456084
1.350000, 0.060000, 0.494221
0.425000, 1.520000, 0.133427
1.920000, 1.020700, 0.739636
0.475000, 1.700000, 0.146648
0.550000, 1.700000, 0.169375
1.175000, 1.980000, 0.339588
1.950000, 0.420000, 0.736752
1.100000, 0.440000, 0.394143
2.800000, 0.720000, 0.980713
0.800000, 1.140000, 0.261892
1.625000, 0.620000, 0.602934
0.250000, 1.120000, 0.081987
0.950000, 0.720000, 0.330302
0.475000, 1.040000, 0.157679
1.400000, 1.440000, 0.423592
0.800000, 0.800000, 0.274515
1.970000, 1.131800, 0.665748
1.225000, 0.900000, 0.422012
1.725000, 0.100000, 0.639659
2.675000, 0.280000, 0.936700
1.000000, 0.120000, 0.360147
1.025000, 1.080000, 0.339487
0.400000, 1.840000, 0.122892
1.325000, 0.600000, 0.476938
2.275000, 0.680000, 0.890800
0.325000, 0.640000, 0.112122
2.225000, 0.400000, 0.832041
2.475000, 0.300000, 0.892565
0.800000, 0.900000, 0.270910
2.225000, 0.860000, 0.933635
1.125000, 0.260000, 0.406381
2.225000, 0.300000, 0.823914
0.750000, 0.180000, 0.267629
2.500000, 0.040000, 0.890591
2.150000, 0.840000, 0.904320
1.700000, 1.820000, 0.442273
0.350000, 0.500000, 0.122093
1.825000, 1.620000, 0.476381
1.250000, 0.640000, 0.445916
2.875000, 0.620000, 0.984509
2.000000, 0.020000, 0.740314
1.400000, 1.480000, 0.418655
1.300000, 1.120000, 0.429803
1.675000, 0.220000, 0.621368
0.975000, 1.340000, 0.308762
1.725000, 1.380000, 0.510674
1.980000, 1.121700, 0.674765
1.375000, 1.760000, 0.390426
0.375000, 0.940000, 0.125542
1.250000, 1.100000, 0.414046
1.575000, 0.180000, 0.582048
1.275000, 0.240000, 0.464391
1.750000, 0.180000, 0.650029
1.225000, 1.320000, 0.385853
2.050000, 0.520000, 0.785235
1.930000, 1.030800, 0.740607
0.125000, 1.240000, 0.040539
0.350000, 0.160000, 0.123762
0.775000, 1.940000, 0.232993
2.200000, 0.880000, 0.936982
0.025000, 1.440000, 0.007941
0.850000, 0.860000, 0.289837
0.850000, 0.440000, 0.301265
1.125000, 0.540000, 0.401268
1.425000, 1.820000, 0.397746
1.450000, 1.720000, 0.408550
0.400000, 1.120000, 0.131380
0.375000, 1.840000, 0.115212
2.775000, 0.300000, 0.957594
1.125000, 0.820000, 0.389645
0.525000, 0.120000, 0.186304
2.900000, 0.460000, 0.984018
2.700000, 0.660000, 0.964394
1.125000, 0.080000, 0.407565
2.825000, 0.440000, 0.971017
1.050000, 0.920000, 0.357508
0.200000, 0.380000, 0.069980
1.400000, 1.920000, 0.389863
0.700000, 0.920000, 0.235920
1.275000, 0.280000, 0.464092
1.075000, 0.060000, 0.388743
1.725000, 0.260000, 0.641702
1.675000, 0.960000, 0.601189
1.825000, 1.120000, 0.626422
0.875000, 0.440000, 0.310261
0.675000, 0.840000, 0.229700
